pl_name,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,sy_dist,sy_disterr1,sy_disterr2
BD-11 4672 c,2,Radial Velocity,2020,74.2,0.06,-0.08,0,,,,,15.37,2.97,-2.81,0,0.4,0.13,-0.15,0,27.1665,0.0346,-0.0346
BD-13 2130 b,1,Radial Velocity,2007,714.3,5.3,-5.3,0,,,,,3368.998,,,0,0.21,0.07,-0.07,0,925.214,41.211,-41.211
BD-13 2130 b,1,Radial Velocity,2007,714.29999,5.3,-5.3,0,,,,,3108.3774,1449.3048,-1449.3048,0,0.21,0.07,-0.07,0,925.214,41.211,-41.211
BD-17 63 b,1,Radial Velocity,2008,655.6,0.6,-0.6,0,,,,,1620.9,38.14,-38.14,0,0.54,0.005,-0.005,0,34.4603,0.0929,-0.0924
BD-17 63 b,1,Radial Velocity,2008,655.59998,0.6,-0.6,0,,,,,905.8155,368.6828,-368.6828,0,0.54,0,0,0,34.4603,0.0929,-0.0924
BD-210397 b,2,Radial Velocity,2023,1891,56,-48,0,,,,,214,31,-32,0,0.1,0.1,-0.1,0,23.7324,0.0228,-0.0227
BD-210397 c,2,Radial Velocity,2023,6240,151,-156,0,,,,,1525.57635,190.69704,-190.69704,0,0.43,0.05,-0.05,0,23.7324,0.0228,-0.0227
BD-210397 c,2,Radial Velocity,2023,6360,6260,-711,0,,,,,759,485,-76,0,0.1,0.2,-0.1,0,23.7324,0.0228,-0.0227
CD Cet b,1,Radial Velocity,2020,2.2907,0.00012,-0.00012,0,,,,,3.95,0.42,-0.43,0,,,,,8.60715,0.00658,-0.00658
CI Tau c,1,Radial Velocity,2024,25.2,1.7,-1.8,0,,,,,1144.18227,95.34852,-95.34852,0,0.58,0.05,-0.06,0,157.998,1.198,-1.18
CoRoT-20 c,2,Radial Velocity,2018,1675,19,-17,0,,,,,5403.11,317.83,-317.83,0,0.6,0.03,-0.03,0,844.061,24.171,-22.883
CoRoT-7 c,3,Radial Velocity,2009,3.7,0.02,-0.02,0,,,,,13.56,1.08,-1.08,0,0.12,0.06,-0.06,0,159.906,0.917,-0.906
CoRoT-7 c,3,Radial Velocity,2009,3.697,0.005,-0.005,0,,,,,13.289,0.689,-0.689,0,,,,,159.906,0.917,-0.906
CoRoT-7 c,3,Radial Velocity,2009,3.698,0.003,-0.003,0,,,,,8.4,0.9,-0.9,0,0,,,0,159.906,0.917,-0.906
CoRoT-7 d,3,Radial Velocity,2022,8.966,1.546,-1.546,0,,,,,17.142,2.552,-2.552,0,,,,,159.906,0.917,-0.906
DMPP-1 b,4,Radial Velocity,2019,18.57,0.01,-0.01,0,,,,,24.27,1.16,-1.59,0,0.083,,,1,62.5388,0.1782,-0.1773
DMPP-1 c,4,Radial Velocity,2019,6.584,0.003,-0.002,0,,,,,9.6,0.53,-1.58,0,0.057,,,1,62.5388,0.1782,-0.1773
DMPP-1 d,4,Radial Velocity,2019,2.882,0.001,-0.001,0,,,,,3.35,0.38,-0.34,0,0.07,,,1,62.5388,0.1782,-0.1773
DMPP-1 e,4,Radial Velocity,2019,5.516,0.002,-0.004,0,,,,,4.13,0.66,-1.14,0,0.07,,,1,62.5388,0.1782,-0.1773
DMPP-2 b,1,Radial Velocity,2019,5.2072,0.0002,-0.0055,0,,,,,138.89171,9.5349,-18.75197,0,0.078,,,0,137.94,0.681,-0.675
DMPP-3 A b,1,Radial Velocity,2019,6.6732,0.0011,-0.0003,0,,,,,2.58,0.35,-0.58,0,0.14,0.091,-0.053,0,45.23,1.6,-1.72
DMPP-3 A b,1,Radial Velocity,2019,6.6736,,,0,,,,,2.58,0.35,-0.58,0,0,,,0,45.23,1.6,-1.72
DMPP-4 b,1,Radial Velocity,2023,3.4982,0.0022,-0.2327,0,,,,,12.2,1.8,-1.9,0,0.063,,,1,25.3284,0.0382,-0.038
G 264-012 b,2,Radial Velocity,2021,2.30538,0.00031,-0.00031,0,,,,,2.5,0.29,-0.3,0,,,,,16.009,0.0104,-0.0103
G 264-012 c,2,Radial Velocity,2021,8.0518,0.0034,-0.0034,0,,,,,3.75,0.48,-0.47,0,,,,,16.009,0.0104,-0.0103
GJ 1002 b,2,Radial Velocity,2022,10.3465,0.027,-0.027,0,,,,,1.08,0.13,-0.13,0,,,,,4.84867,0.00303,-0.00304
GJ 1002 c,2,Radial Velocity,2022,21.202,0.013,-0.013,0,,,,,1.36,0.17,-0.17,0,,,,,4.84867,0.00303,-0.00304
GJ 1061 b,3,Radial Velocity,2020,3.204,0.001,-0.001,0,,,,,1.37,0.16,-0.15,0,0.31,,,1,3.67278,0.00089,-0.0009
GJ 1061 c,3,Radial Velocity,2020,6.689,0.005,-0.005,0,,,,,1.74,0.23,-0.23,0,0.29,,,1,3.67278,0.00089,-0.0009
GJ 1061 d,3,Radial Velocity,2020,13.031,0.025,-0.032,0,,,,,1.64,0.24,-0.23,0,0.53,,,1,3.67278,0.00089,-0.0009
GJ 1132 c,2,Radial Velocity,2018,8.929,0.01,-0.01,0,,,,,2.64,0.44,-0.44,0,0.27,,,1,12.613,0.007,-0.007
GJ 1148 b,2,Radial Velocity,2010,41.397,0.016,-0.016,0,,,,,94.7094,7.94542,-7.94542,0,0.314,0.086,-0.086,0,11.0143,0.0064,-0.0065
GJ 1148 b,2,Radial Velocity,2010,41.375,0.011,-0.01,0,,,,,107.74383,4.4496,-4.4496,0,0.366,0.027,-0.028,0,11.0143,0.0064,-0.0065
GJ 1148 b,2,Radial Velocity,2010,41.38,0.002,-0.001,0,,,,,96.7,1.41,-1.02,0,0.38,0.01,-0.012,0,11.0143,0.0064,-0.0065
GJ 1148 c,2,Radial Velocity,2017,535.9,4,-3.3,0,,,,,82.63539,9.53485,-9.21702,0,0.27,0.14,-0.17,0,11.0143,0.0064,-0.0065
GJ 1148 c,2,Radial Velocity,2017,532.58,4.14,-2.52,0,,,,,68.06,4.91,-2.19,0,0.342,0.05,-0.062,0,11.0143,0.0064,-0.0065
GJ 1151 c,1,Radial Velocity,2023,389.7,5.4,-6.5,0,,,,,10.62,1.31,-1.47,0,,,,,8.03625,0.00772,-0.00771
GJ 1265 b,1,Radial Velocity,2018,3.6511,0.0012,-0.0012,0,,,,,7.4,0.5,-0.5,0,0.04,0.04,-0.04,0,10.2525,0.0075,-0.0076
GJ 15 A b,2,Radial Velocity,2014,11.4432,0.0012,-0.0012,0,,,,,5.43487,0.41318,-0.41318,0,0.075,0.072,-0.052,0,3.56228,0.00055,-0.00055
GJ 15 A b,2,Radial Velocity,2014,11.4407,0.0017,-0.0016,0,,,,,3.03,0.46,-0.44,0,0.094,0.091,-0.065,0,3.56228,0.00055,-0.00055
GJ 15 A b,2,Radial Velocity,2014,11.4433,0.0016,-0.0016,0,,,,,5.35,0.75,-0.75,0,0,,,0,3.56228,0.00055,-0.00055
GJ 15 A c,2,Radial Velocity,2018,7600,2200,-1700,0,,,,,36,25,-18,0,0.27,0.28,-0.19,0,3.56228,0.00055,-0.00055
GJ 160.2 b,1,Radial Velocity,2014,5.2354,0.0027,-0.0065,0,,,,,10.2,7.2,-5.9,0,0.06,0.2,-0.06,0,25.8557,0.0393,-0.0391
GJ 163 b,3,Radial Velocity,2013,8.63182,0.00155,-0.00155,0,,,,,10.6,0.6,-0.6,0,0.073,0.05,-0.05,0,15.1285,0.0072,-0.0072
GJ 163 c,3,Radial Velocity,2013,25.63058,0.0255,-0.0255,0,,,,,6.8,0.9,-0.9,0,0.099,0.086,-0.086,0,15.1285,0.0072,-0.0072
GJ 163 d,3,Radial Velocity,2013,603.95116,7.55862,-7.55862,0,,,,,29.4,2.9,-2.9,0,0.373,0.077,-0.077,0,15.1285,0.0072,-0.0072
GJ 179 b,1,Radial Velocity,2009,2303,34,-31,0,,,,,301.93699,50.85255,-34.96112,0,0.179,0.048,-0.044,0,12.356,0.0093,-0.0093
GJ 179 b,1,Radial Velocity,2009,2333,36,-36,0,,,,,239.00696,13.03096,-13.03096,0,0.169,0.048,-0.05,0,12.356,0.0093,-0.0093
GJ 179 b,1,Radial Velocity,2009,2288,59,-59,0,,,,,260.61,22.25,-22.25,0,0.21,0.08,-0.08,0,12.356,0.0093,-0.0093
GJ 180 b,3,Radial Velocity,2014,17.38,0.018,-0.02,0,,,,,8.3,3.5,-5.3,0,0.11,0.14,-0.11,0,11.9407,0.0045,-0.0045
GJ 180 b,3,Radial Velocity,2014,17.133,0.003,-0.003,0,,,,,6.49,0.68,-0.68,0,0.07,0.04,-0.04,0,11.9407,0.0045,-0.0045
GJ 180 c,3,Radial Velocity,2014,24.329,0.052,-0.066,0,,,,,6.4,3.7,-4.1,0,0.09,0.2,-0.09,0,11.9407,0.0045,-0.0045
GJ 180 d,3,Radial Velocity,2020,106.3,0.129,-0.129,0,,,,,7.56,1.07,-1.07,0,0.14,0.04,-0.04,0,11.9407,0.0045,-0.0045
GJ 2030 b,2,Radial Velocity,2022,2.38129,0.00015,-0.00013,0,,,,,4.76743,0.63566,-0.63566,0,0.239,0.075,-0.058,0,37.0788,0.0647,-0.0644
GJ 2030 c,2,Radial Velocity,2022,25533.11353,2549.01187,-2322.57168,0,,,,,4069.15709,742.12933,-678.88148,0,0.041,0.003,-0.008,0,37.0788,0.0647,-0.0644
GJ 2056 b,1,Radial Velocity,2020,69.971,0.061,-0.061,0,,,,,16.2,3.6,-3.6,0,0.72,0.1,-0.1,0,28.4434,0.0234,-0.0233
GJ 229 A c,2,Radial Velocity,2020,121.93268,0.06708,-0.08158,0,,,,,8.58137,0.63566,-0.63566,0,0.366,0.065,-0.063,0,5.75624,0.001525,-0.001525
GJ 229 A c,2,Radial Velocity,2020,121.995,0.161,-0.161,0,,,,,7.268,1.256,-1.256,0,0.19,0.08,-0.08,0,5.75624,0.001525,-0.001525
GJ 229 b,2,Radial Velocity,2014,471,22,-12,0,,,,,32,17,-16,0,0.1,0.22,-0.1,0,5.75624,0.001525,-0.001525
GJ 229 b,2,Radial Velocity,2014,579.47495,1.67942,-1.41414,0,,,,,14.93794,0.95349,-1.27131,0,0.404,0.105,-0.124,0,5.75624,0.001525,-0.001525
GJ 229 b,2,Radial Velocity,2014,526.115,4.3,-4.3,0,,,,,8.478,2.033,-2.033,0,0.1,0.06,-0.06,0,5.75624,0.001525,-0.001525
GJ 251 b,1,Radial Velocity,2020,14.238,0.002,-0.002,0,,,,,4,0.4,-0.4,0,0.1,0.09,-0.07,0,5.58057,0.00198,-0.00198
GJ 27.1 b,1,Radial Velocity,2014,15.819,0.023,-0.026,0,,,,,13,4.1,-6.6,0,0.08,0.18,-0.08,0,23.6062,0.02565,-0.02565
GJ 273 b,2,Radial Velocity,2017,18.6498,0.0059,-0.0052,0,,,,,2.89,0.27,-0.26,0,0.1,0.09,-0.07,0,5.921535,0.0206332,-0.0206332
GJ 273 c,2,Radial Velocity,2017,4.7234,0.0004,-0.0004,0,,,,,1.18,0.16,-0.16,0,0.17,0.13,-0.12,0,5.921535,0.0206332,-0.0206332
GJ 3021 b,1,Radial Velocity,2000,133.71,0.2,-0.2,0,,,,,1071.04,28.6,-28.6,0,0.511,0.017,-0.017,0,17.5559,0.0073,-0.0073
GJ 3082 b,1,Radial Velocity,2020,11.949,0.022,-0.022,0,,,,,8.2,1.7,-1.7,0,0.22,0.11,-0.11,0,16.6186,0.00745,-0.00745
GJ 3138 b,3,Radial Velocity,2017,1.22003,0.00006,-0.00004,0,,,,,1.78,0.34,-0.33,0,0.19,0.18,-0.13,0,28.4712,0.03505,-0.03505
GJ 3138 c,3,Radial Velocity,2017,5.974,0.001,-0.001,0,,,,,4.18,0.61,-0.59,0,0.11,0.11,-0.07,0,28.4712,0.03505,-0.03505
GJ 3138 d,3,Radial Velocity,2017,257.8,3.6,-3.5,0,,,,,10.5,2.3,-2.1,0,0.32,0.2,-0.21,0,28.4712,0.03505,-0.03505
GJ 317 b,2,Radial Velocity,2007,692.9,4,-4,0,,,,,381.4,,,0,0.193,0.06,-0.06,0,15.1968,0.013,-0.0129
GJ 317 b,2,Radial Velocity,2007,695.66,0.355,-0.355,0,,,,,557.1,18.3,-18.3,0,0.07,0.01,-0.01,0,15.1968,0.013,-0.0129
GJ 317 b,2,Radial Velocity,2007,695.36,0.7,-0.7,0,,,,,588.93604,11.75965,-11.75965,0,0.098,0.016,-0.016,0,15.1968,0.013,-0.0129
GJ 317 b,2,Radial Velocity,2007,692,2,-2,0,,,,,794.5,222.5,-127.1,0,0.11,0.05,-0.05,0,15.1968,0.013,-0.0129
GJ 317 c,2,Radial Velocity,2018,7500,1500,-720,0,,,,,531.72692,24.79062,-24.15496,0,0.25,0.11,-0.074,0,15.1968,0.013,-0.0129
GJ 317 c,2,Radial Velocity,2018,5312,758,-1248,0,,,,,489.4582,400.4658,-181.1631,0,0.308,0.065,-0.079,0,15.1968,0.013,-0.0129
GJ 317 c,2,Radial Velocity,2018,10000,,,-1,,,,,635.66,,,0,0.81,0.2,-0.2,0,15.1968,0.013,-0.0129
GJ 317 c,2,Radial Velocity,2018,6739.323,143.106,-143.106,0,,,,,522.5,19.1,-19.1,0,0.17,0.02,-0.02,0,15.1968,0.013,-0.0129
GJ 3222 b,1,Radial Velocity,2022,10.66669,0.00285,-0.00231,0,,,,,11.44182,3.49611,-1.90697,0,0.929,0.042,-0.08,0,18.23817,,
GJ 328 b,2,Radial Velocity,2013,3771,17,-17,0,,,,,797.7493,73.10053,-73.10053,0,0.227,0.015,-0.015,0,20.5266,0.01685,-0.01685
GJ 328 b,2,Radial Velocity,2013,4100,300,-300,0,,,,,731,41.32,-41.32,0,0.37,0.05,-0.05,0,20.5266,0.01685,-0.01685
GJ 328 c,2,Radial Velocity,2023,241.8,1.3,-1.7,0,,,,,21.4,3.4,-3.2,0,,,,,20.5266,0.01685,-0.01685
GJ 3293 b,4,Radial Velocity,2015,30.6,0.01,-0.01,0,,,,,25.72,1.72,-1.72,0,0.07,0.04,-0.04,0,20.1903,0.0216,-0.0216
GJ 3293 b,4,Radial Velocity,2015,30.5987,0.0083,-0.0084,0,,,,,23.54,0.88,-0.89,0,0.06,0.04,-0.04,0,20.1903,0.0216,-0.0216
GJ 3293 c,4,Radial Velocity,2015,123.75,0.3,-0.3,0,,,,,25.72,1.72,-1.72,0,0.33,0.06,-0.06,0,20.1903,0.0216,-0.0216
GJ 3293 c,4,Radial Velocity,2015,122.6196,0.2429,-0.2371,0,,,,,21.09,1.24,-1.26,0,0.11,0.1,-0.08,0,20.1903,0.0216,-0.0216
GJ 3293 d,4,Radial Velocity,2017,48.1345,0.0628,-0.0661,0,,,,,7.6,1.05,-1.05,0,0.12,0.13,-0.09,0,20.1903,0.0216,-0.0216
GJ 3293 e,4,Radial Velocity,2017,13.2543,0.0078,-0.0104,0,,,,,3.28,0.64,-0.64,0,0.21,0.2,-0.14,0,20.1903,0.0216,-0.0216
GJ 3323 b,2,Radial Velocity,2017,5.3636,0.0007,-0.0007,0,,,,,2.02,0.26,-0.25,0,0.23,0.11,-0.11,0,5.37484,0.00172,-0.00172
GJ 3323 c,2,Radial Velocity,2017,40.54,0.21,-0.19,0,,,,,2.31,0.5,-0.49,0,0.17,0.21,-0.12,0,5.37484,0.00172,-0.00172
GJ 3341 b,1,Radial Velocity,2015,14.207,0.007,-0.007,0,,,,,6.6,0.1,-0.1,0,0.31,0.11,-0.11,0,23.619,0.0291,-0.029
GJ 338 B b,1,Radial Velocity,2020,24.422,0.014,-0.014,0,,,,,10.6,1.2,-1.2,0,0.109,0.1,-0.075,0,6.33256,0.00167,-0.00168
GJ 338 B b,1,Radial Velocity,2020,24.45,0.02,-0.02,0,,,,,10.27,1.47,-1.38,0,0.11,0.11,-0.08,0,6.33256,0.00167,-0.00168
GJ 3470 b,1,Radial Velocity,2012,3.3366524,0.00000014,-0.00000014,0,,,,,,,,,0.017,0.016,-0.012,0,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.336649,0.000084,-0.000081,0,3.88,0.32,-0.32,0,12.58,1.31,-1.28,0,0.114,0.052,-0.051,0,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.33714,0.00017,-0.00017,0,4.2,0.6,-0.6,0,14,1.7,-1.7,0,0.051,,,1,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.3366413,0.000006,-0.000006,0,,,,,,,,,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.336649,0.000005,-0.000005,0,4.32,0.21,-0.1,0,14.1,1.3,-1.3,0,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.3366496,0.0000039,-0.0000033,0,4.57,0.18,-0.18,0,13.9,1.5,-1.5,0,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.3366487,0.0000043,-0.0000033,0,3.88,0.32,-0.32,0,13.73,1.61,-1.61,0,0.017,0.016,-0.012,0,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.336665,0.000008,-0.000008,0,,,,,,,,,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.33665,0.00005,-0.00005,0,4.83,0.22,-0.21,0,13.9,1.5,-1.4,0,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.3366513,0.0000022,-0.0000022,0,4.363,0.132,-0.132,0,,,,,,,,,29.4214,0.0508,-0.0507
GJ 3470 b,1,Radial Velocity,2012,3.336649,0.000002,-0.000002,0,,,,,,,,,,,,,29.4214,0.0508,-0.0507
GJ 3473 c,2,Radial Velocity,2020,15.509,0.033,-0.033,0,,,,,7.41,0.91,-0.86,0,0,,,0,27.3644,0.0376,-0.0376
GJ 3512 b,2,Radial Velocity,2019,203.59,0.14,-0.14,0,,,,,147.15529,6.99226,-7.31009,0,0.4356,0.0042,-0.0042,0,9.48637,0.00857,-0.00856
GJ 3512 b,2,Radial Velocity,2019,203.69,0.09,-0.02,0,,,,,146.20107,6.35657,-3.17828,0,0.44,0.01,-0.01,0,9.48637,0.00857,-0.00856
GJ 3512 c,2,Radial Velocity,2020,1599.6,1.1,-0.8,0,,,,,63.56568,3.17828,-3.17828,0,0.0183,0.0001,-0.0001,0,9.48637,0.00857,-0.00856
GJ 357 c,3,Radial Velocity,2019,9.1247,0.0011,-0.001,0,,,,,3.4,0.46,-0.46,0,,,,,9.44181,0.00511,-0.00511
GJ 357 d,3,Radial Velocity,2019,55.661,0.055,-0.055,0,,,,,6.1,1,-1,0,,,,,9.44181,0.00511,-0.00511
GJ 3634 b,1,Radial Velocity,2010,2.64561,0.00066,-0.00066,0,,,,,8.4,4,-1.5,0,0.08,0.094,-0.057,0,20.3779,0.03165,-0.03165
GJ 367 c,3,Radial Velocity,2023,11.5301,0.0078,-0.0078,0,,,,,4.13,0.36,-0.36,0,0.09,0.07,-0.07,0,9.41263,0.002835,-0.002835
GJ 367 d,3,Radial Velocity,2023,34.369,0.073,-0.073,0,,,,,6.03,0.49,-0.49,0,0.14,0.09,-0.09,0,9.41263,0.002835,-0.002835
GJ 3779 b,1,Radial Velocity,2018,3.0232,0.0013,-0.0013,0,,,,,8,0.5,-0.5,0,0.07,0.05,-0.05,0,13.743,0.0117,-0.0116
GJ 3929 c,2,Radial Velocity,2022,15.04,0.03,-0.03,0,,,,,5.71,0.94,-0.94,0,0,,,0,15.8095,0.0096,-0.0095
GJ 393 b,1,Radial Velocity,2021,7.02679,0.00082,-0.00085,0,,,,,1.71,0.24,-0.24,0,,,,,7.03149,0.002485,-0.002485
GJ 3942 b,1,Radial Velocity,2017,6.905,0.04,-0.04,0,,,,,7.14,0.59,-0.59,0,0.121,0.118,-0.118,0,16.9287,0.00635,-0.00635
GJ 3988 b,1,Radial Velocity,2023,6.9442,0.001,-0.001,0,,,,,3.69,0.42,-0.41,0,0,,,0,9.9105,0.00416,-0.00416
GJ 3998 b,2,Radial Velocity,2016,2.64977,0.00081,-0.00077,0,,,,,2.47,0.27,-0.27,0,0,,,0,18.1459,0.0165,-0.0165
GJ 3998 c,2,Radial Velocity,2016,13.74,0.016,-0.016,0,,,,,6.26,0.79,-0.76,0,0.049,0.052,-0.034,0,18.1459,0.0165,-0.0165
GJ 411 b,2,Radial Velocity,2019,12.9394,0.0014,-0.0013,0,,,,,2.69,0.19,-0.18,0,0.063,0.061,-0.043,0,5.675773,0.0059099,-0.0059099
GJ 411 b,2,Radial Velocity,2019,12.9532,0.0079,-0.0079,0,,,,,2.99,0.46,-0.46,0,0.22,0.13,-0.13,0,5.675773,0.0059099,-0.0059099
GJ 411 b,2,Radial Velocity,2019,12.946,0.005,-0.005,0,,,,,2.69,0.25,-0.25,0,0.12,0.12,-0.09,0,5.675773,0.0059099,-0.0059099
GJ 411 b,2,Radial Velocity,2019,12.9382,0.0018,-0.0016,0,,,,,2.80325,0.2924,-0.31147,0,0.095,0.099,-0.066,0,5.675773,0.0059099,-0.0059099
GJ 414 A b,2,Radial Velocity,2021,51.625,0.038,-0.037,0,,,,,10.23407,1.33488,-1.20775,0,0.28,0.13,-0.13,0,11.8893,0.0067,-0.0067
GJ 414 A b,2,Radial Velocity,2021,50.8,0.1,-0.26,0,2.63,1.22,-0.85,0,7.6,2.44,-2.19,0,0.45,0.19,-0.22,0,11.8893,0.0067,-0.0067
GJ 414 A c,2,Radial Velocity,2021,744.7,3.9,-3.5,0,,,,,58.48043,3.17828,-3.49611,0,0.185,0.069,-0.073,0,11.8893,0.0067,-0.0067
GJ 414 A c,2,Radial Velocity,2021,749.83,4.35,-3.63,0,8.4,3.6,-2.5,0,53.83,9.18,-8.58,0,0.105,0.11,-0.703,0,11.8893,0.0067,-0.0067
GJ 422 b,1,Radial Velocity,2014,26.161,0.082,-0.098,0,,,,,9.9,5.6,-4,0,0.05,0.21,-0.05,0,12.6631,0.0072,-0.0073
GJ 422 b,1,Radial Velocity,2014,20.129,0.005,-0.005,0,,,,,11.07,1.12,-1.12,0,0.11,0.04,-0.04,0,12.6631,0.0072,-0.0073
GJ 4276 b,1,Radial Velocity,2019,13.352,0.003,-0.003,0,,,,,16.57,0.94,-0.95,0,0.37,0.03,-0.03,0,21.3362,0.0172,-0.0172
GJ 433 b,3,Radial Velocity,2011,7.3697,0.0034,-0.0036,0,,,,,5.3,2,-1.9,0,0.05,0.16,-0.05,0,9.06456,0.00367,-0.00367
GJ 433 b,3,Radial Velocity,2011,7.3709,0.0008,-0.0008,0,,,,,6.3566,3.1783,-3.1783,0,0.08,0.08,-0.08,0,9.06456,0.00367,-0.00367
GJ 433 b,3,Radial Velocity,2011,7.3709,0.0008,-0.0008,0,,,,,5.79,,,0,0.08,0.08,-0.08,0,9.06456,0.00367,-0.00367
GJ 433 b,3,Radial Velocity,2011,7.3705,0.0005,-0.0005,0,,,,,6.043,0.597,-0.597,0,0.04,0.03,-0.03,0,9.06456,0.00367,-0.00367
GJ 433 c,3,Radial Velocity,2014,3400,,,0,,,,,45,,,0,0.08,0.16,-0.08,0,9.06456,0.00367,-0.00367
GJ 433 c,3,Radial Velocity,2014,5094.105,608.617,-608.617,0,,,,,32.422,6.329,-6.329,0,0.12,0.07,-0.07,0,9.06456,0.00367,-0.00367
GJ 433 d,3,Radial Velocity,2020,36.059,0.016,-0.016,0,,,,,5.223,0.921,-0.921,0,0.07,0.05,-0.05,0,9.06456,0.00367,-0.00367
GJ 436 b,1,Radial Velocity,2004,2.64389846,0.00000044,-0.00000044,0,,,,,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.643892,0.000025,-0.000025,0,,,,,21.23094,0.69922,-0.69922,0,0.145,0.027,-0.027,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.6,,,0,4.26,,,0,23.201,,,0,0.2,,,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64386,0.00003,-0.00003,0,4.2,0.2,-0.2,0,23.1,0.9,-0.9,0,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389803,0.00000026,-0.00000026,0,,,,,25.4,2.1,-2,0,0.1616,0.004,-0.004,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.643943,0.000084,-0.000084,0,,,,,21.3891,2.0658,-2.0658,0,0.207,0.052,-0.052,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389762,0.0000001,-0.0000001,0,,,,,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.6438904,,,0,4.04,0.1,-0.1,0,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389788,0.0000001,-0.0000001,0,4.191,0.109,-0.109,0,23.13802,0.76279,-0.76279,0,0.15,0.012,-0.012,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64388561,0.00003159,-0.00003159,0,3.812,0.119,-0.119,0,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64388312,0.00000057,-0.00000057,0,4.17,0.168,-0.168,0,22.1,2.3,-2.3,0,0.13827,0.00018,-0.00018,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.643859,0.000074,-0.000074,0,,,,,21.6751,2.0022,-2.0022,0,0.145,0.052,-0.052,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.6438979,0.0000003,-0.0000003,0,3.96,0.05,-0.05,0,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389803,0.00000027,-0.00000025,0,4.1,0.16,-0.16,0,25.4,2.1,-2,0,0.1616,0.0041,-0.0032,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.6438986,0.0000016,-0.0000016,0,,,,,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389751,0.00000012,-0.00000012,0,,,,,,,,,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64385,,,0,4.222,0.092,-0.103,0,23.1688,0.7945,-0.7945,0,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64389524,0.00000076,-0.00000076,0,4.091,0.202,-0.202,0,23.42407,1.71628,-1.71628,0,,,,,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.644,0.001,-0.001,0,,,,,21.36,0.2,-0.21,0,0.152,0.009,-0.008,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.64385,0.00009,-0.00009,0,,,,,22.6603,1.9069,-1.9069,0,0.16,0.019,-0.019,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,,,,,,,,,21.67601,0.79458,-0.79458,0,0.1495,0.016,-0.0097,0,9.75321,0.00898,-0.00896
GJ 436 b,1,Radial Velocity,2004,2.6441,0.0005,-0.0005,0,,,,,21.294,2.225,-2.225,0,0.12,0.06,-0.06,0,9.75321,0.00898,-0.00896
GJ 463 b,1,Radial Velocity,2022,3448,110,-88,0,,,,,492.63403,47.67426,-47.67426,0,0.09,0.18,-0.05,0,18.3554,0.0109,-0.0109
GJ 463 b,1,Radial Velocity,2022,3448,110,-88,0,,,,,1144.18227,127.13136,-127.13136,0,0.09,0.18,-0.05,0,18.3554,0.0109,-0.0109
